,f8_loss,f8_val_loss
0,0.0019185535747685487,0.12016058479118165
1,0.0012621545976099486,0.07757798641548988
2,0.0015564503506399119,0.05390864234574681
3,0.0013776670210063457,0.040863398676631094
4,0.0009197530945619711,0.031461158967166565
5,0.0006300543345367679,0.02374925770104588
6,0.0005351410569766393,0.018701651568927755
7,0.000532927037252543,0.016831402321746645
8,0.0005420345873482382,0.017141405671992842
9,0.0005481583103224134,0.018422374719043774
10,0.0005639164946103666,0.01999343316814723
11,0.0005809207383453423,0.02144936424630098
12,0.0005867699562259077,0.022571129788612497
13,0.000582365757383321,0.023388374491569754
14,0.0005745606548001748,0.024063701521947808
15,0.0005665957070540081,0.024694091693045022
16,0.0005586993675373938,0.02532085468029154
17,0.000551208800600132,0.02597029665502866
