,f7_loss,f7_val_loss
0,0.0008340956273960177,0.07703677943811335
1,0.0005475600435927252,0.04880628309665797
2,0.0005289596575440922,0.039742617227379734
3,0.0002862531189252305,0.0308063089351573
4,0.00022640195455203135,0.023023040482588825
5,0.00022844963899839202,0.020934594862013198
6,0.0002169876641697708,0.02098483171749332
7,0.00020098793933974042,0.020449844471774854
8,0.00019386309159331923,0.020197149516008366
9,0.00018612034364545477,0.019604377388343985
10,0.00017624656091376104,0.018441702035377053
11,0.00016891840952778657,0.017440554715329033
12,0.00016049364921986208,0.016528096827018248
13,0.0001527104552785818,0.015735208431537123
14,0.0001456834706333385,0.0150782112393464
15,0.0001387266675945155,0.014435495897570903
16,0.00013239375548603237,0.013845948434400932
17,0.00012628550572478794,0.013299261358516626
18,0.00012060327382404205,0.012815767062169596
19,0.00011529388952615877,0.012395113292444583
20,0.00011036735718680068,0.012028540137145396
21,0.0001058171310813002,0.011713204506188775
22,0.00010161204427084762,0.011444657102318203
23,9.774226326246992e-05,0.011222676891865659
24,9.418977822679329e-05,0.011043545548711328
25,9.093459309368253e-05,0.010903669940932186
26,8.794988536428404e-05,0.010797503322471733
27,8.522153876521585e-05,0.010724905805155577
28,8.269259383273314e-05,0.01067638821039934
29,8.038659348108909e-05,0.010653820203731401
30,7.825983169514022e-05,0.010649181161543276
31,7.628857043120982e-05,0.01066019784630601
32,7.447141129095764e-05,0.010683134947528785
33,7.277190805868942e-05,0.01071386800595413
34,7.1192386380941e-05,0.010750502911289275
35,6.971843125594676e-05,0.010788630135268172
36,6.83329170871859e-05,0.010827591909466746
37,6.702165099753448e-05,0.010862855603775702
38,6.578478729617952e-05,0.010896392841912607
39,6.463952263162201e-05,0.01092403052130293
40,6.352689024075293e-05,0.01094505104139961
