,f4_loss,f4_val_loss
0,0.006216614794636625,0.20348038592900353
1,0.003941195956306439,0.1312100981073133
2,0.0038077459274523558,0.08616704444518719
3,0.003533623111701902,0.059682513433740515
4,0.0027196275023921926,0.04142475650927687
5,0.0019003730838212016,0.026279786259107207
6,0.0013218819907727256,0.014396039194559456
7,0.0009738509833163286,0.007498089467189578
8,0.0007861331774285812,0.005410358538339093
9,0.0006848985218988032,0.005972694232981827
10,0.0006317137075959209,0.007210331052917295
11,0.0006044275502634584,0.00819597746244671
12,0.0005847828162928162,0.008659939215183115
13,0.0005661508245630032,0.008713672280586343
14,0.0005476484178334396,0.008636747426451524
15,0.00052955974349141,0.008619207294499038
16,0.0005122414319024428,0.008699927999106346
17,0.0004954203445097731,0.008854014532938529
18,0.00047866177758098475,0.00905427767518708
