,f8_loss,f8_val_loss
0,0.0007734110027041214,0.07010090501686395
1,0.0005325355893896462,0.04446001024203111
2,0.0004920869631370386,0.036968116018692765
3,0.0002846760326065123,0.02872361675425793
4,0.00024013460327366304,0.02234706647606688
5,0.0002412423298385245,0.02138070273257692
6,0.00022687673913773885,0.02147040364931969
7,0.00020995929402348477,0.020835594373569605
8,0.00020402355093420527,0.020485175942548933
9,0.00019392874666244517,0.019603669456067098
10,0.00018373427840113156,0.018396151012123715
11,0.00017561061692434194,0.017460824358830108
12,0.0001662663629898676,0.01659778044563522
13,0.00015820326435249835,0.015892238054429877
14,0.00015052875770869343,0.015272305954080004
15,0.0001431676439936452,0.014671853766687414
16,0.0001364082672947776,0.014138723019746014
17,0.00012990505725051312,0.013658361827688812
18,0.0001239431137806745,0.013255781277753698
19,0.00011837006309528638,0.012911998683772267
20,0.00011326501505139346,0.012625752098526505
21,0.0001085530971627472,0.01238998690672697
22,0.00010424777819235504,0.01220436951959991
23,0.00010031583286455806,0.012064518228795921
24,9.673806480350322e-05,0.01196729628056095
25,9.349061962823795e-05,0.01190732330283671
26,9.053664005198068e-05,0.01187995618960367
27,8.78602138282776e-05,0.011881712831688823
28,8.54238330318297e-05,0.011906968648688175
29,8.320467490753239e-05,0.011951941563266105
30,8.11812929966366e-05,0.012011588316043247
31,7.932529725411979e-05,0.012081604624895015
32,7.762049204897126e-05,0.012158323597641112
33,7.60493643051282e-05,0.012237669664998879
34,7.459216704564124e-05,0.01231657322612145
35,7.323951991006302e-05,0.012392613448923404
36,7.197858044142218e-05,0.012463275432386846
