,f15_loss,f15_val_loss
0,0.006862555009494437,0.1960317102828245
1,0.004342752904898819,0.1243372383131378
2,0.004225437754187091,0.07995538740558014
3,0.004091507266364792,0.05466479591051138
4,0.0033237372357326905,0.03844439704439485
5,0.0024573379713628027,0.026061755444970913
6,0.0018303223592996368,0.0172883814314052
7,0.0014605360726515453,0.013612266756608454
8,0.0012733791892370388,0.014687454119196227
9,0.0011808240520357514,0.01809703937992168
10,0.0011330624061932795,0.0215850330789313
11,0.001109066361653301,0.024160686659116398
12,0.001092277355853404,0.025631000369901402
13,0.0010746585585888818,0.026221128880007057
14,0.001055563352272803,0.02640696827650527
15,0.0010366526040269982,0.026599651266788614
16,0.0010192482113361829,0.026957918415238574
17,0.0010032369911320994,0.027472015969826343
